gene,gs001,gs002,gs003,gs004,gs005,gs006,gs007,gs008,gs009,gs010,gs011,gs012,gs013,gs014,gs015,gs016,gs017,gs018,gs019,gs020,gs021,gs022,gs023,gs024
CDKN2C,123.712885706424,114.409797952063,141.715199072155,128.248176225614,119.216740856308,116.571539590364,121.38833375587,143.723821362345,129.047947782967,123.622070826487,130.720242356233,127.052063432574,112.814455033502,143.753792166397,125.000799512394,110.815871651343,133.09201279752,132.667443310999,130.603326083168,114.041952599228,128.862135393488,118.34167292306,79.1102299014583,121.866621499821
CDKN2D,110.539754358055,177.223020357117,129.062056297855,132.828468233672,121.690117222621,125.831895539131,140.78173619024,147.085782095967,151.17045311719,113.118234743191,126.457625757661,117.755570986288,130.005229133845,134.725776233241,130.814790187389,117.041482418272,125.506457663982,114.64197546983,146.044113403345,140.011902201033,180.849434650946,118.34167292306,136.2453959414,145.614988766453
CEACAM1,123.140140865191,152.546397269417,149.307084736735,169.470804298133,124.163493588935,144.897334257181,116.360414606218,168.098036681105,147.483368894819,100.998423877849,121.484573059326,120.854401801717,124.633112227488,136.114701761419,141.473773091547,145.056730869455,155.159082276901,147.80883629758,145.400747265004,140.011902201033,133.839642769202,126.231117784597,114.270332079884,139.365418433129
CEACAM3,21.7643039668709,24.6766230876998,20.2450284388793,22.9014600402883,19.7870109305075,25.0574337437231,25.1395957482571,20.1717644017326,29.4966737789638,24.2396217306837,27.7070078907234,22.3115818710862,22.5628910067004,20.1394201585773,23.2559626999803,24.9024430677175,23.4462613218428,19.4675052684617,25.7346455336291,31.0510266978097,18.8039167526978,15.7788897230747,8.79002554460648,29.3729805666235
CEACAM6,145.477189673295,139.086421039763,113.878284968696,119.087592209499,133.067648507663,148.710422000791,145.091381175655,136.9998998951,132.735032005337,138.165843864897,170.504663942913,138.207854368117,126.781958990031,137.503627289597,158.915745116532,138.831120102525,139.298376088596,126.899293601825,140.897184296619,141.705594566368,136.051868269519,155.159082276901,109.875319307581,139.990375466461
CEACAM8,116.839947611623,125.626444810108,108.817027858976,109.927008193384,129.604921594824,123.652988257068,117.79696293469,145.404801729156,110.612526671114,106.654335615008,124.326317458374,132.01019273726,122.484265464945,124.308834771908,137.597779308217,122.021971031816,140.677567931057,132.667443310999,113.875806486309,129.849748009023,134.392699144281,115.711857969214,105.480306535278,132.490891066472
CEBPA,153.495617450563,114.409797952063,131.592684852715,82.4452561450378,122.679467769147,136.726431949445,135.035542876352,120.19009622699,132.735032005337,154.325591685353,137.114167254093,138.207854368117,131.079652515117,125.003297535997,130.814790187389,136.340875795754,150.331910828286,140.598649161113,145.400747265004,125.897799156574,136.604924644599,118.34167292306,92.295268218368,133.740805133137
CEBPB,312.145938472227,246.766230876998,280.89976958945,242.755476427056,328.464381446425,316.486282719633,227.692910062785,241.220682637385,147.483368894819,414.497531594692,245.8108905177,354.506245285036,263.233728411505,185.421558011729,212.210659637321,179.297590087566,191.707666102127,153.576986006754,164.058365276886,189.12898079575,178.08415277555,213.015011261508,369.181072873472,214.360262433018
CEBPE,113.976223405456,112.166468580454,111.347656413836,137.40876024173,138.509076513553,115.482085949332,163.766509445789,135.318919528289,140.109200450078,133.317919518761,110.117595463131,131.390426574174,97.7725276957019,115.975281602842,112.403819716572,126.379898568667,115.162518845522,116.084012897124,133.176790636531,136.624517470363,121.119346142377,144.639822461518,123.060357624491,128.116191833145
CENPF,134.022292848626,157.033056012635,126.531427742996,114.507300201441,138.01440124029,133.458071026351,147.246203668363,142.883331178939,154.85753733956,129.277982563647,134.982858954806,130.150894248003,116.037725177316,117.364207131019,127.907794849892,133.850631488982,146.883931222133,156.461060861341,124.813030838101,120.816722060569,138.817150144916,136.750377599981,127.455370396794,131.240976999807
CEP55,105.385050786954,121.13978606689,146.776456181875,160.310220282018,119.711416129571,120.384627333974,145.809655339891,145.404801729156,99.5512740040028,117.966159089328,117.221956460753,118.99510331246,114.963301796045,113.891893310575,125.969797958227,126.379898568667,119.300094372906,138.435593020172,126.099763114783,138.318209835698,122.225458892536,131.490747692289,96.6902809906713,138.115504366464
CES3,135.167782531093,109.923139208845,118.939542078416,114.507300201441,120.700766676096,122.018807795521,131.444172055173,111.785194392935,110.612526671114,142.205780820011,120.063700859801,125.192764943317,117.112148558588,135.42023899733,136.628780862384,122.644532108509,139.298376088596,131.225405883705,122.239566284738,130.978876252579,127.756022643329,131.490747692289,109.875319307581,141.865246566458
CFB,176.978155941135,166.006373499072,131.592684852715,238.175184418998,198.364784578338,191.199114001017,203.989862643,204.239114567542,136.422116227708,223.00451992229,206.736905030782,185.310082762632,258.936034886419,169.448914437685,139.535776199882,148.169536252919,153.090294513209,134.109480738292,165.345097553567,150.174056393043,162.598574273328,128.860932738443,193.380561981343,159.989000533098
CFD,80.7570226139157,60.569893033445,58.2044567617779,87.0255481530955,62.8237597043614,65.3672184618863,63.2081264527606,63.8772539388198,51.6191791131867,86.4546508394387,52.5722713823982,55.1591885146297,64.4654028762869,60.4182604757319,59.1089051957833,42.3341532151198,43.4445430375323,48.308253814331,66.9100783874357,57.5855404213926,49.2220173820618,47.336669169224,74.7152171291551,62.4957033332415
CFI,125.431120230124,123.383115438499,144.245827627015,160.310220282018,129.604921594824,137.815885590477,136.472091204824,130.275978427856,154.85753733956,116.350184307282,155.585505847908,140.067152857374,142.898309709103,118.753132659197,131.783788633222,159.998196710085,144.12554753721,150.692911152167,135.750255189894,142.834722809925,150.984390396662,147.269637415364,96.6902809906713,126.86627776648
CFP,141.467975784661,116.653127323672,124.000799188136,109.927008193384,142.466478699654,123.652988257068,168.076154431204,135.318919528289,117.986695115855,148.669679948194,113.669775961942,133.869491226517,103.144644602059,145.142717694574,135.659782416552,125.134776415281,124.127265821521,134.109480738292,139.610452019938,140.576466322811,134.392699144281,149.899452369209,109.875319307581,121.241664466489
CGAS,138.604251578494,136.843091668154,149.307084736735,164.890512290076,139.498427060078,120.92935415449,130.007623726701,121.871076593801,77.42876866978,144.62974299308,121.484573059326,134.489257389603,119.260995321131,138.892552817775,117.248811945734,116.41892134158,119.300094372906,129.783368456412,120.309467869716,132.672568617914,134.945755519361,126.231117784597,87.9002554460648,120.616707433156
CHAD,131.731313483692,96.4631629791902,96.1638850846766,146.569344257845,124.658168862197,108.945364103144,113.487317949275,116.828135493368,136.422116227708,130.893957345692,115.801084261228,125.192764943317,126.781958990031,145.142717694574,114.341816608237,111.438432728036,119.300094372906,120.410125179004,104.868680549539,132.672568617914,108.952105890631,118.34167292306,114.270332079884,138.740461399796
CHEK1,134.022292848626,125.626444810108,141.715199072155,114.507300201441,119.711416129571,142.173700154603,113.487317949275,123.552056960612,125.360863560596,117.966159089328,136.40373115433,130.150894248003,110.665608270959,128.475611356441,124.031801066562,128.870142875438,154.46948635567,126.899293601825,106.15541282622,120.816722060569,107.292936765393,102.562783199985,197.775574753646,118.741836333159
CHEK2,101.37583689832,134.599762296544,88.5719994200969,91.6058401611532,116.248689216732,113.30317866727,117.79696293469,113.466174759746,136.422116227708,120.390121262396,120.774136959563,122.093934127888,123.558688846217,122.225446479642,125.969797958227,126.379898568667,130.333629112597,109.594844474303,143.470648849982,127.591491521909,117.801007891901,142.010007507672,96.6902809906713,128.741148866477
CHIT1,124.285630547658,123.383115438499,129.062056297855,128.248176225614,131.088947414612,112.758451846754,127.852801233993,114.306664943151,92.1771055592619,129.277982563647,104.434106665034,123.953232617145,137.526192802745,186.810483539907,135.659782416552,122.021971031816,140.677567931057,131.946424597352,127.386495391464,123.074978547682,128.309079018408,142.010007507672,96.6902809906713,119.366793366491
CHUK,156.35934165673,150.303067897808,202.450284388793,151.149636265903,151.865308891645,144.352607436665,163.766509445789,115.147155126557,147.483368894819,135.741881691829,133.561986755282,163.618267054632,147.196003234189,143.059329402308,157.9467466707,131.982948258903,120.679286215368,154.2980047204,146.044113403345,130.978876252579,150.984390396662,107.822413107677,145.035421486007,141.865246566458
CIC,133.449548007393,141.329750411372,124.000799188136,146.569344257845,137.025050693765,139.450066052024,168.076154431204,147.926272279372,169.605874229042,149.477667339216,140.666347752903,146.264814488232,149.344849996731,125.697760300086,151.163757549872,145.679291946148,172.398980307668,155.740042147694,139.610452019938,153.561441123714,160.93940514809,120.971487876906,140.640408713704,152.489516133109
CKLF,197.024225384305,152.546397269417,192.327770169353,219.854016386768,203.806212584227,221.159089129382,173.822347745092,173.140977781538,232.28630600934,263.40388947343,180.450769339583,197.705406024347,197.693902153947,163.198749560885,189.923695383173,172.449418243944,168.951000701515,183.13875326627,173.065491213656,162.594467072167,164.257743398566,128.860932738443,228.540664159768,151.239602066444
CLCF1,130.013078959992,114.409797952063,139.184570517295,210.693432370652,124.658168862197,138.360612410993,144.373107011419,139.521370445317,169.605874229042,142.205780820011,125.747189657898,112.797441681602,147.196003234189,124.308834771908,130.814790187389,108.325627344571,131.712820955058,133.388462024645,126.099763114783,132.108004496136,132.733530019043,128.860932738443,105.480306535278,132.490891066472
CLEC14A,119.70367181779,163.763044127462,149.307084736735,160.310220282018,121.195441949359,139.99479287254,130.007623726701,118.509115860179,117.986695115855,124.43005821751,121.484573059326,128.911361921831,126.781958990031,114.586356074664,138.566777754049,115.173799188194,122.74807397906,132.667443310999,121.596200146398,134.930825105028,124.990740767932,218.2746411692,87.9002554460648,142.490203599791
CLEC4A,137.458761896027,139.086421039763,108.817027858976,114.507300201441,135.541024873977,147.076241539244,131.444172055173,146.245291912561,140.109200450078,120.390121262396,124.326317458374,130.150894248003,135.377346040203,129.17007412053,122.093804174897,147.546975176226,128.954437270136,144.203742729346,147.974211818367,132.108004496136,129.968248143646,139.380192553826,109.875319307581,127.491234799813
CLEC4C,144.331699990828,136.843091668154,136.653941962435,137.40876024173,146.423880885756,138.360612410993,147.246203668363,134.478429344884,81.1158528921505,126.854020390578,118.642828660277,132.01019273726,130.005229133845,113.197430546486,152.132755995705,135.095753642368,145.504739379672,124.736237460884,142.827282711642,128.720619765466,128.309079018408,131.490747692289,131.850383169097,131.240976999807
CLEC4E,154.068362291797,157.033056012635,118.939542078416,114.507300201441,151.370633618383,156.336597488011,170.230976923912,169.779017047916,143.796284672449,171.293326896832,144.928964351476,161.758968565375,156.865813665632,159.031972976352,134.690783970719,156.262830249928,139.298376088596,149.97189243852,138.323719743257,143.963851053481,134.392699144281,157.788897230747,224.145651387465,129.991062933142
CLEC5A,133.449548007393,132.356432924935,144.245827627015,155.72992827396,139.993102333341,138.905339231508,122.106607920106,150.447742829589,158.54462156193,146.245717775125,134.272422855044,158.660137749946,130.005229133845,126.392223064175,140.504774645714,135.095753642368,148.263123064594,131.225405883705,122.239566284738,143.963851053481,129.415191768567,144.639822461518,131.850383169097,161.863871633095
CLEC6A,125.431120230124,139.086421039763,131.592684852715,132.828468233672,144.445179792705,128.010802821194,117.79696293469,113.466174759746,129.047947782967,124.43005821751,154.875069748146,134.489257389603,119.260995321131,132.642387940975,135.659782416552,128.247581798745,136.539992403673,112.47891932889,147.974211818367,141.705594566368,134.945755519361,136.750377599981,105.480306535278,137.490547333131
